id,screen_name,user_id,time,link,text,source,account_type,party,chamber,name,emotion_label,emotion_score,emotion_group
1345564776005595136,joaquincastrotx,231510077,2021-01-03 02:56:56+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564776005595136,"Thanks to years of hard fought advocacy, the advanced an immigration bill with a path to citizenship for Dreamers.It's been 577 days since the American Dream and Promise Act passed the House — and Mitch McConnell refuses to allow a vote.",Twitter for iPhone,office,D,house,Joaquin Castro,gratitude,0.9479500651359558,joy
1345564774860525568,joaquincastrotx,231510077,2021-01-03 02:56:56+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564774860525568,We led the fight against Donald Trump's border wall when he declared an unconstitutional national emergency — forcing the President's first veto. I'll keep fighting for the rule of law against abuse of power.,Twitter for iPhone,office,D,house,Joaquin Castro,approval,0.31951168179512024,joy
1345564773744861191,joaquincastrotx,231510077,2021-01-03 02:56:56+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564773744861191,"We led the charge to lower insulin prices for people with diabetes, disproportionately Latinos, against 3 major manufacturers that dominate 90% of the market.This is personal for me because my grandmother suffered and died from complications to diabetes.",Twitter for iPhone,office,D,house,Joaquin Castro,sadness,0.7380637526512146,sadness
1345564772729806850,joaquincastrotx,231510077,2021-01-03 02:56:55+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564772729806850,"We fought for and won the inclusion of emergency checks for American families with mixed immigration status. These hardworking taxpayers had been callously excluded by Republicans. Much work to do, but this was a big deal.",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.4307172894477844,neutral
1345564771232448513,joaquincastrotx,231510077,2021-01-03 02:56:55+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564771232448513,"My top priority as chairman has been addressing the disproportionate devastation of Latino families, workers, and small businesses by COVID.This deadly pandemic has not only exposed but exacerbated existing inequity that we must confront.",Twitter for iPhone,office,D,house,Joaquin Castro,approval,0.22673188149929047,joy
1345564768287993856,joaquincastrotx,231510077,2021-01-03 02:56:54+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345564768287993856,"Today my tenure as Chair of the concludes, and it has been a tremendous experience — working hard for Latino communities, immigrant families, and all Americans to pursue their dreams. I'm grateful for my CHC colleagues and the opportunity to serve. Thread:",Twitter for iPhone,office,D,house,Joaquin Castro,gratitude,0.9392133951187134,joy
1345544693837398021,joaquincastrotx,231510077,2021-01-03 01:37:08+00:00,https://www.twitter.com/KENS5/statuses/1345515214528253952,"RT Congressman Joaquin Castro, a San Antonio native and the outgoing Chair of the Congressional Hispanic Caucus, has written a letter to the Library of Congress nominating the 1997 movie 'Selena' for the National Film Registry.",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.9507501125335693,neutral
1345531719785578496,joaquincastrotx,231510077,2021-01-03 00:45:35+00:00,https://www.twitter.com/SarabiaTX/statuses/1345482151853232128,"RT NEW: chairman, nominates Gregory Nava’s 1997 film “Selena” for the National Film Registry.""Selena is an American icon”“this is one effort to make sure that Latinos are represented in the telling of American culture”",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.9326560497283936,neutral
1345520326759878660,joaquincastrotx,231510077,2021-01-03 00:00:19+00:00,https://www.twitter.com/RepJoseSerrano/statuses/1345420100317413384,"RT Today is my last day as a member of Congress. For 46 years, I have had the honor of representing the people of the Bronx in the NYS Assembly and for the last 30 years in the congress. I will be forever grateful for your support and the opportunity to represent you. Thank You!!",Twitter for iPhone,office,D,house,Joaquin Castro,gratitude,0.9809515476226807,joy
1345509384814817281,joaquincastrotx,231510077,2021-01-02 23:16:50+00:00,https://www.twitter.com/TUSK81/statuses/1345509074259959808,"RT Mexican American filmmaker Gregory Nava's 1997 ""Selena"" has been nominated for inclusion in the National Film Registry by members .Rep. : “Selena is an American icon and she's so celebrated within the Latino community.”",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.4476199746131897,neutral
1345497880317095937,joaquincastrotx,231510077,2021-01-02 22:31:07+00:00,https://www.twitter.com/JoaquinCastrotx/statuses/1345497880317095937,Selena is an American icon.I’m proud to nominate Gregory Nava’s 1997 film “Selena” for inclusion in the ’ National Film Registry.The contributions of Latino communities must be represented in the telling of American culture.,Twitter for iPhone,office,D,house,Joaquin Castro,admiration,0.5500179529190063,joy
1345496580883935233,joaquincastrotx,231510077,2021-01-02 22:25:57+00:00,https://www.twitter.com/HispanicCaucus/statuses/1345493691742371841,"RT . nominates Gregory Nava’s 1997 film “Selena” for inclusion in the National Film Registry—and for recognition as an example of American culture.“Given its importance as a work of Latino cinema, we believe it is deserving of preservation at the .”",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.6001379489898682,neutral
1345483180548247566,joaquincastrotx,231510077,2021-01-02 21:32:42+00:00,https://www.twitter.com/Nicolemarie_A/statuses/1345480593748987904,RT Had an insightful convo w/ Congressman about nominating #Selena for inclusion in the #NationalFilmRegistry at as well as other efforts from him + to improve Latino visibility in media. Details in my latest⬇,Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.9258108139038086,neutral
1345479447248592900,joaquincastrotx,231510077,2021-01-02 21:17:52+00:00,https://www.twitter.com/NBCLatino/statuses/1345475049936068609,"RT NEW: pushes to add 'Selena' to #NationalFilmRegistry, boost Latino visibility in mediaBy with +more.",Twitter for iPhone,office,D,house,Joaquin Castro,neutral,0.9557401537895203,neutral
1345432097608118273,senatorlankford,225921757,2021-01-02 18:09:43+00:00,https://www.twitter.com/SenatorLankford/statuses/1345432097608118273,"Today, I am joining a group of Senators to propose an election commission to resolve the electoral issues. You can view my full statement here: RELEASE: My statement in advance of the Electoral College certification process on January 6, 2021.",Twitter Web App,office,R,senate,James Lankford,neutral,0.9347259402275085,neutral
1345518166173229056,senatorbennet,224285242,2021-01-02 23:51:43+00:00,https://www.twitter.com/SenatorBennet/statuses/1345518166173229056,"Thanks to innovation and science we’ve made dramatic progress, but there’s much more work to be done to protect our climate and achieve the act’s promise of clean air for all.",Twitter for iPhone,office,D,senate,Michael Bennet,gratitude,0.9825671315193176,joy
1345518164839436291,senatorbennet,224285242,2021-01-02 23:51:43+00:00,https://www.twitter.com/SenatorBennet/statuses/1345518164839436291,"Since the Clean Air Act passed fifty years ago this week, cars are now 99% cleaner, we’ve gotten lead out of gasoline, tackled the ozone hole, and saved countless lives.",Twitter for iPhone,office,D,senate,Michael Bennet,approval,0.4827643632888794,joy
1345486494526537734,sentoomey,221162525,2021-01-02 21:45:52+00:00,https://www.twitter.com/SenToomey/statuses/1345486494526537734,"I voted for President Trump and endorsed him for re-election. But, on Wednesday, I intend to vigorously defend our form of government by opposing this effort to disenfranchise millions of voters in my state and others.",Twitter Web App,office,R,senate,Pat Toomey,approval,0.6466982364654541,joy
1345486493524103169,sentoomey,221162525,2021-01-02 21:45:52+00:00,https://www.twitter.com/SenToomey/statuses/1345486493524103169,His narrow victory in Pennsylvania is easily explained by the decline in suburban support for President Trump and the president’s slightly smaller victory margins in most rural counties.,Twitter Web App,office,R,senate,Pat Toomey,neutral,0.48856863379478455,neutral
1345486492358090753,sentoomey,221162525,2021-01-02 21:45:52+00:00,https://www.twitter.com/SenToomey/statuses/1345486492358090753,"I acknowledge that this past election, like all elections, had irregularities. But the evidence is overwhelming that Joe Biden won this election.",Twitter Web App,office,R,senate,Pat Toomey,approval,0.6665401458740234,joy
1345486491426955267,sentoomey,221162525,2021-01-02 21:45:52+00:00,https://www.twitter.com/SenToomey/statuses/1345486491426955267,"President Trump’s own Attorney General, Bill Barr, stated ‘we have not seen fraud on a scale that could have effected a different outcome in the election.’",Twitter Web App,office,R,senate,Pat Toomey,neutral,0.891875684261322,neutral
1345486490445484033,sentoomey,221162525,2021-01-02 21:45:51+00:00,https://www.twitter.com/SenToomey/statuses/1345486490445484033,They fail to acknowledge that these allegations have been adjudicated in courtrooms across America and were found to be unsupported by evidence.,Twitter Web App,office,R,senate,Pat Toomey,neutral,0.6287679076194763,neutral
1345486489300443136,sentoomey,221162525,2021-01-02 21:45:51+00:00,https://www.twitter.com/SenToomey/statuses/1345486489300443136,The senators justify their intent by observing that there have been many allegations of fraud. But allegations of fraud by a losing campaign cannot justify overturning an election.,Twitter Web App,office,R,senate,Pat Toomey,neutral,0.6877896785736084,neutral
1345486488394485760,sentoomey,221162525,2021-01-02 21:45:51+00:00,https://www.twitter.com/SenToomey/statuses/1345486488394485760,"A fundamental, defining feature of a democratic republic is the right of the people to elect their own leaders. The effort by Sens. Hawley, Cruz, and others to overturn the results of the 2020 presidential election in swing states like Pennsylvania directly undermines this right.",Twitter Web App,office,R,senate,Pat Toomey,neutral,0.7774902582168579,neutral
1345568275674124289,repkinzinger,219429281,2021-01-03 03:10:51+00:00,https://www.twitter.com/RepKinzinger/statuses/1345568275674124289,,Twitter for iPhone,office,R,house,Adam Kinzinger,neutral,0.9549601674079895,neutral
1345567980885848065,repkinzinger,219429281,2021-01-03 03:09:40+00:00,https://www.twitter.com/RepKinzinger/statuses/1345567980885848065,"As my friend reminded you, Romney, McCain, and Flake actually won Arizona. Sooooo As the sun sets on 2020, remember that we’re never going back to the party of Romney, Flake, and McCain. The Republican Party is now, and forever will be, one for the working man and woman! God bless.",Twitter for iPhone,office,R,house,Adam Kinzinger,caring,0.46237438917160034,moral
1345436357230010369,repkinzinger,219429281,2021-01-02 18:26:39+00:00,https://www.twitter.com/RepKinzinger/statuses/1345436357230010369,Being the reincarnated son of God is hard wrk so he earned it.,Twitter for iPhone,office,R,house,Adam Kinzinger,admiration,0.5315899848937988,joy
1345435133684416513,repkinzinger,219429281,2021-01-02 18:21:47+00:00,https://www.twitter.com/RepKinzinger/statuses/1345435133684416513,"To my Christian Bretheren, Lin Wood refers to himself as Jesus in one of the more insane things I have read. “Beware of false prophets (profits) who come to you in sheep’s clothes but inwardly are ravening wolves.” Matthew 7:15 ""I might actually be Christ coming back for a second time in the form of an imperfect man, elevating Christ consciousness.""— Lin Wood on tape, per his ex-law partnersThere are also tapes of him admitting to assaults, they say.My latest,",Twitter for iPhone,office,R,house,Adam Kinzinger,neutral,0.8663580417633057,neutral
1345392346431709186,repkinzinger,219429281,2021-01-02 15:31:46+00:00,https://www.twitter.com/RepKinzinger/statuses/1345392346431709186,"Latest “proof” from the conspiracy folks. Ballots “found in a warehouse.” Now are “being shredded”. 1) absentee ballots aren’t all used, these are extras. 2) they are UNMARKED and sealed 3) unused ballots are shredded. 4) come on man",Twitter for iPhone,office,R,house,Adam Kinzinger,neutral,0.8909642100334167,neutral
1345384612743311363,repkinzinger,219429281,2021-01-02 15:01:02+00:00,https://www.twitter.com/RepKinzinger/statuses/1345384612743311363,Another exhausting “hope to be famous” freshman.,Twitter for iPhone,office,R,house,Adam Kinzinger,disappointment,0.4066360890865326,sadness
1345509064378380294,repbilljohnson,211530910,2021-01-02 23:15:33+00:00,https://www.twitter.com/RepBillJohnson/statuses/1345509064378380294,"The homes of both Sen. McConnell & Speaker Pelosi were recently vandalized. While I strongly disagree w/ most of Nancy Pelosi’s policies, and some recent decisions by Sen. McConnell, vandalism and destruction of property have no place in political discourse or in our society.",Twitter for iPhone,office,R,house,Bill Johnson,disapproval,0.8295773863792419,anger
1345390342330310656,repcuellar,210926192,2021-01-02 15:23:48+00:00,https://www.twitter.com/RepCuellar/statuses/1345390342330310656,"A devastating loss. I offer my deepest condolences to Congressman Jamie Raskin and his family during this unimaginable time. May his memory be a blessing. With profound sorrow, Congressman Raskin and Sarah Bloom Raskin today announced the loss of their son Tommy:",Twitter for iPhone,office,D,house,Henry Cuellar,sadness,0.8420723676681519,sadness
1345401587167068162,repandrecarson,199325935,2021-01-02 16:08:29+00:00,https://www.twitter.com/RepAndreCarson/statuses/1345401587167068162,"Be sure to turn in to tomorrow, Jan 3, at 4pm ET to watch me and my fellow Members of be ceremonially sworn in to the 117th Congress. As the CBC celebrates 50 years, our mission to strengthen civil rights is more important than ever! #CBC50SwearingIn",Twitter for iPhone,office,D,house,Andre Carson,excitement,0.35083886981010437,joy
1345342945147432962,sencapito,193794406,2021-01-02 12:15:28+00:00,https://www.twitter.com/SenCapito/statuses/1345342945147432962,This anniversary is a heartbreaking reminder of how West Virginia miners put themselves at risk everyday to power this country. We should never forget all that our miners have sacrificed and done for West Virginia families and communities.,Twitter for iPhone,office,R,senate,Shelley Moore Capito,sadness,0.8005352020263672,sadness
1345342943666839552,sencapito,193794406,2021-01-02 12:15:27+00:00,https://www.twitter.com/SenCapito/statuses/1345342943666839552,"Thinking of the families, loved ones of those lost, and all those who were affected by the Sago Mine disaster 15 years ago. Our hearts are with those mourning today.",Twitter for iPhone,office,R,senate,Shelley Moore Capito,sadness,0.904129147529602,sadness
1345484723313922048,timkaine,172858784,2021-01-02 21:38:50+00:00,https://www.twitter.com/timkaine/statuses/1345484723313922048,Translation: “I am afraid of President Trump and his Q/MAGA protestors and hope that this stunt will make them like me.” This appeasement effort is weak and the wrong way to deal with a bully. 11 Senate Republicans say they will object to Electoral College results on Wednesday,Twitter for iPhone,office,D,senate,Tim Kaine,neutral,0.3734593391418457,neutral
1345471995354505216,repeliotengel,164007407,2021-01-02 20:48:16+00:00,https://www.twitter.com/RepEliotEngel/statuses/1345471995354505216,Thank you for giving me your trust and allowing me to be your voice in the House. And thank you for all the love and support you've shown me and my family over the years. Below you can find video of my farewell address on the House floor.,Twitter Web App,office,D,house,Eliot Engel,gratitude,0.9908114671707153,joy
1345471994452717573,repeliotengel,164007407,2021-01-02 20:48:15+00:00,https://www.twitter.com/RepEliotEngel/statuses/1345471994452717573,"After 32 wonderful years, today is my final day as a Member of Congress. It has been the honor of a lifetime to serve the people of the Bronx and Westchester, and I am eternally grateful for having been afforded the opportunity to represent you in Washington for 16 terms.",Twitter Web App,office,D,house,Eliot Engel,gratitude,0.7950206398963928,joy
1345433410924392450,repcohen,162069635,2021-01-02 18:14:56+00:00,https://www.twitter.com/RepCohen/statuses/1343611118586101763,"RT January 6 will be contentious, let it not be violent as well. Let the #Constitution operate as intended in what is supposed to be a process not a policy day on the Hill. #ElectoralCollege #BREAKING: GOP lawmakers sue Pence in far-fetched bid to overturn Biden win",Twitter for iPhone,office,D,house,Steve Cohen,neutral,0.9280757904052734,neutral
1345394209596047365,repcohen,162069635,2021-01-02 15:39:10+00:00,https://www.twitter.com/RepCohen/statuses/1345394209596047365,Trump Calls Georgia Senate Races ‘Illegal and Invalid’ #Trump supporters should be supportive of Trump and NOT VOTE in #Georgia as its “illegal.”,Twitter for iPhone,office,D,house,Steve Cohen,neutral,0.5358034372329712,neutral
1345382664166137862,repcohen,162069635,2021-01-02 14:53:17+00:00,https://www.twitter.com/RepCohen/statuses/1345382664166137862,Resign! MAKE AMERICA GREAT AGAIN!,Twitter for iPhone,office,D,house,Steve Cohen,admiration,0.8622381687164307,joy
1345384352025366533,repkaygranger,161743731,2021-01-02 15:00:00+00:00,https://www.twitter.com/RepKayGranger/statuses/1345384352025366533,"In #TX12, we already knew that we don’t need to travel far for friendly faces and lots to do, but now is spreading the word that #FortWorth is among the top 50 places to travel this new year!",Twitter Web App,office,R,house,Kay Granger,neutral,0.5811483263969421,neutral
1345465247289769986,repalgreen,156333623,2021-01-02 20:21:27+00:00,https://www.twitter.com/RepAlGreen/statuses/1345465247289769986,"*Special Announcement* Mayor Turner joins , , and officials for an update on city’s first free #COVID19 vaccination site",Twitter for iPhone,office,D,house,Al Green,neutral,0.8610489964485168,neutral
1345530140298776578,replloyddoggett,153944899,2021-01-03 00:39:18+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345530140298776578,And we prepare for coup attempts on Wednesday by Republican members of Trump’s cult to ignore the votes of millions in our recent election.,Twitter Web App,office,D,house,Lloyd Doggett,neutral,0.909887433052063,neutral
1345530138268733447,replloyddoggett,153944899,2021-01-03 00:39:18+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345530138268733447,"Aware of the travel warnings, I and other colleagues, flew to Washington today. Tomorrow at noon, we convene at the Capitol to be sworn in, elect the Speaker, and adopt rules to govern the House.",Twitter Web App,office,D,house,Lloyd Doggett,neutral,0.6926239132881165,neutral
1345505685312851968,replloyddoggett,153944899,2021-01-02 23:02:08+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345505685312851968,"The only “audit” of which these Republicans challenging results would approve is one that reversed the voters’ clear choice.Unlike local GOP election officials who upheld their responsibilities, these senators have chosen loyalty to Trump over loyalty to democracy.",Twitter for iPhone,office,D,house,Lloyd Doggett,neutral,0.8311663866043091,neutral
1345505387345281024,replloyddoggett,153944899,2021-01-02 23:00:57+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345505387345281024,Just the latest gimmick of Republicans competing for Trump’s affection by ignoring the votes of millions of Americans—while offering no evidence of fraud or wrongdoing in what is already among the most audited elections in recent history.,Twitter for iPhone,office,D,house,Lloyd Doggett,neutral,0.7631744146347046,neutral
1345474613573275648,replloyddoggett,153944899,2021-01-02 20:58:40+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345474613573275648,Expect them to shift soon to blaming the Biden Administration for their under-delivery.,Twitter Web App,office,D,house,Lloyd Doggett,neutral,0.5815346837043762,neutral
1345474612621139971,replloyddoggett,153944899,2021-01-02 20:58:40+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345474612621139971,Trump-Abbott vaccine distribution plan is taking political shots instead of delivering shots in the arm. They comment as little as possible to minimize association with ongoing failure to fulfill their overpromised vaccination effort.,Twitter Web App,office,D,house,Lloyd Doggett,neutral,0.890055239200592,neutral
1345421880434552832,replloyddoggett,153944899,2021-01-02 17:29:07+00:00,https://www.twitter.com/RepLloydDoggett/statuses/1345421880434552832,"Despite partisan SCOTUS opinion Gore presided over peaceful transition. Pence should “count the votes as they have been certified and do everything he can to oppose those who would do otherwise.""",Twitter Web App,office,D,house,Lloyd Doggett,neutral,0.8676895499229431,neutral
1345528877444165633,senrickscott,131546062,2021-01-03 00:34:17+00:00,https://www.twitter.com/SenRickScott/statuses/1345528877444165633,"Yesterday the #NDAA became law, which included my Secure U.S. Bases Act.We must always make sure we are working to protect and invest in our military as they fight for us and our freedoms everyday at home and abroad.",Twitter for iPhone,office,R,senate,Rick Scott,approval,0.35149767994880676,joy
1345522561250189312,senrickscott,131546062,2021-01-03 00:09:11+00:00,https://www.twitter.com/SenRickScott/statuses/1345522561250189312,Felicitaciones a por ser juramentado hoy como Gobernador de Puerto Rico. ¡Espero trabajar contigo y para continuar apoyando al pueblo de Puerto Rico!,Twitter for iPhone,office,R,senate,Rick Scott,neutral,0.8979279398918152,neutral
1345522437794967555,senrickscott,131546062,2021-01-03 00:08:42+00:00,https://www.twitter.com/SenRickScott/statuses/1345522437794967555,"Congratulations to on being sworn in today as Governor of Puerto Rico. I look forward to working with you and to continue supporting the people of Puerto Rico! Juntos haremos realidad el Puerto Rico con el que soñamos, el tuyo. Recobraré el honor del servicio público y trabajaré para ganarme tu confianza. Quiero que sientas la esperanza que tanto nos hace falta. Vamos a crear el PR que todos soñamos. #TomaDePosesión #GobernadorPierluisi",Twitter for iPhone,office,R,senate,Rick Scott,gratitude,0.6234583854675293,joy
1345404735990472718,senrickscott,131546062,2021-01-02 16:21:00+00:00,https://www.twitter.com/SenRickScott/statuses/1345404735990472718,"If this were any other country rather than one so many American corporations profit off of, the Washington foreign policy establishment would be howling for boycotts, divestment, and sanctions. China has taken aggressive cultural assimilation to extremes in Xinjiang. Now it’s taking those methods to other ethnically diverse areas.",Twitter for iPhone,office,R,senate,Rick Scott,neutral,0.9199128746986389,neutral
1345373583472799744,senrickscott,131546062,2021-01-02 14:17:12+00:00,https://www.twitter.com/SenRickScott/statuses/1345373583472799744,"I’m glad the NYSE is taking this important measure to remove companies that are tied to the Chinese military. These companies do not follow American laws and regulations and are used as tools to grow China’s influence around the world. The New York Stock Exchange will delist China’s three large telecommunication carriers, following a U.S. government order barring Americans from investing in firms it says help the Chinese military",Twitter for iPhone,office,R,senate,Rick Scott,neutral,0.39243024587631226,neutral
1345429652995678209,repdinatitus,122174004,2021-01-02 18:00:00+00:00,https://www.twitter.com/repdinatitus/statuses/1345429652995678209,"Senate Majority Leader McConnell is standing in the way of $2,000 direct payments. He simply doesn’t understand the pain that people are feeling in Southern Nevada and across the country.",TweetDeck,office,D,house,Dina Titus,neutral,0.764617919921875,neutral
1345572462021513217,senatorshaheen,109287731,2021-01-03 03:27:29+00:00,https://www.twitter.com/SenatorShaheen/statuses/1345572462021513217,"Exactly. We need to unite and move forward. The egregious ploy to reject electors may enhance the political ambition of some, but dangerously threatens our Democratic Republic.",Twitter for iPhone,office,D,senate,Jeanne Shaheen,approval,0.48645973205566406,joy
1345354158228967426,senatorshaheen,109287731,2021-01-02 13:00:01+00:00,https://www.twitter.com/SenatorShaheen/statuses/1345354158228967426,We’ve all seen the long lines at food banks. The COVID crisis exacerbated food insecurity in our communities & Granite Staters need help NOW. I am glad this emergency COVID relief delivers $26B in emergency assistance to NH families.,Twitter Web App,office,D,senate,Jeanne Shaheen,joy,0.2566424608230591,joy
1345498725012090880,jacksonleetx18,80612021,2021-01-02 22:34:28+00:00,https://www.twitter.com/JacksonLeeTX18/statuses/1345498725012090880,3/3 I encouraged the nation and our community and people of color to get vaccinated as soon as possible. Now is the time to save lives.,Twitter for iPhone,office,D,house,Sheila Jackson Lee,approval,0.31982389092445374,joy
1345498673296388096,jacksonleetx18,80612021,2021-01-02 22:34:16+00:00,https://www.twitter.com/JacksonLeeTX18/statuses/1345498673296388096,"2/3 Next week, I will introduce legislation to develop a federal system for mass vaccination distribution and to do that distribution at large sites like sports facilities. I was vaccinated a couple of weeks ago under the continuity of government protocol.",Twitter for iPhone,office,D,house,Sheila Jackson Lee,neutral,0.5880727767944336,neutral
1345498548733960192,jacksonleetx18,80612021,2021-01-02 22:33:46+00:00,https://www.twitter.com/JacksonLeeTX18/statuses/1345498548733960192,1/3 Today I joined the Mayor and other officials in what might be one of the first major cities to stand up a vaccination distribution center for the people of Houston under the guidelines of those over 65 and those with comorbidities.,Twitter for iPhone,office,D,house,Sheila Jackson Lee,neutral,0.9104368090629578,neutral
1345497894787407877,jacksonleetx18,80612021,2021-01-02 22:31:10+00:00,https://www.twitter.com/tonyaveasey/statuses/1345059910288109570,"RT Join us as we celebrate with and many more. #HappyNewYear2021! As we enter this new chapter, join us in celebrating the 50th anniversary of this year. Tune-in as we mark this occasion during the ceremonial swearing-in on Jan. 3 on ! Special guests include: & . #CBC50SwearingIn",Twitter for iPhone,office,D,house,Sheila Jackson Lee,excitement,0.7097142338752747,joy
1345485417743835137,jacksonleetx18,80612021,2021-01-02 21:41:36+00:00,https://www.twitter.com/JeffSyptak/statuses/1345471269500817410,"RT Mayor joins , , and officials for an update on city’s first free public #COVID19 vaccination site.",Twitter for iPhone,office,D,house,Sheila Jackson Lee,neutral,0.9525710940361023,neutral
1345489481147756545,gerryconnolly,78445977,2021-01-02 21:57:44+00:00,https://www.twitter.com/GerryConnolly/statuses/1345489481147756545,2020 left us with a lot of unanswered questions. “Who won the presidential election?” is not one of them.,Twitter Web App,office,D,house,Gerry Connolly,confusion,0.6307253241539001,surprise
1345435618801758211,gerryconnolly,78445977,2021-01-02 18:23:43+00:00,https://www.twitter.com/GerryConnolly/statuses/1345435618801758211,So a number of GOP Reps and Senators are willing to jettison democratic elections and incite violence to pander to a pathological president and his base. We now know them for who they are: the legatees of southern secessionists and traitors.,TweetDeck,office,D,house,Gerry Connolly,neutral,0.830086886882782,neutral
1345449839694389248,senpatroberts,75364211,2021-01-02 19:20:13+00:00,https://www.twitter.com/SenPatRoberts/statuses/1345449839694389248,"Today, I say farewell to my 40-year career in public service. To Kansas, I say a humble thank you for the privilege of representing you in the U.S. Senate and House of Representatives. My time is up. Thank you for yours.",Twitter Web App,office,R,senate,Pat Roberts,gratitude,0.9899792671203613,joy
1345447509834018816,senpatroberts,75364211,2021-01-02 19:10:58+00:00,https://www.twitter.com/FarmPolicy/statuses/1345443092938285064,"RT "", , , Bipartisan Bill to Ensure Representation for #Agriculture, Forestry, and #Rural Sectors in the Development of Federal #Drone Policies Signed Into Law."" ⬇️",Twitter Web App,office,R,senate,Pat Roberts,neutral,0.9490102529525757,neutral
1345555188199862272,billpascrell,74508260,2021-01-03 02:18:50+00:00,https://www.twitter.com/BillPascrell/statuses/1345555188199862272,It has become the bedrock principle of the republican party that any elections republicans lose are automatically illegitimate. i don’t see you understand this as anything other than the republican party making “Democrats are not allowed to win elections and hold power” its official position,Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.5516183972358704,neutral
1345552093545959424,billpascrell,74508260,2021-01-03 02:06:32+00:00,https://www.twitter.com/BillPascrell/statuses/1345477574466613255,"RT Tomorrow the 117th Congress will be seated. On December 11th, I called on House leaders to refuse to seat any Members trying to overturn the election and make donald trump an unelected dictator.",Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7669856548309326,neutral
1345510503896985602,billpascrell,74508260,2021-01-02 23:21:17+00:00,https://www.twitter.com/BillPascrell/statuses/1345510503896985602,"We passed $2000 checks in the House five days ago and corrupt trump hasn’t said a word about them. It isn’t just mcconnell: none of the republican leaders give a crap about you. Donald Trump doesn’t actually care if people get $2,000 checks, and I know that because he’s had literally hundreds of chances to actually pressure Mitch McConnell — all the way up until this week — and he instead chose to, like, whine about nonexistent voter fraud and golf.",Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7447293996810913,neutral
1345494002578108419,billpascrell,74508260,2021-01-02 22:15:42+00:00,https://www.twitter.com/BillPascrell/statuses/1345494002578108419,"It is deeply revealing that the mcconnell senate’s Ivy League Caucus may have the most fascistic impulses of any republicans in the whole Congress. There is something deeply broken about Republican Party that it attracts & elects such weak men & women of no principles & character. & are intelligent, well educated but there is nothing there except ambition for no purpose. The Hollow Men of T.S. Eliot.",Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.4451073110103607,neutral
1345478048313970688,billpascrell,74508260,2021-01-02 21:12:19+00:00,https://www.twitter.com/BillPascrell/statuses/1345478048313970688,The text of the 14th Amendment expressly forbids Members of Congress from engaging in rebellion against the United States. Trying to overturn a democratic election and install a dictator seems like a clear-cut example of that.,Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7821372151374817,neutral
1345477790620135424,billpascrell,74508260,2021-01-02 21:11:17+00:00,https://www.twitter.com/BillPascrell/statuses/1345477790620135424,Section 3 of the 14th Amendment was written after the Civil War to bar from government any traitors who would seek to destroy the Union. My letter to House leadership demanded that elected republicans trying to overturn the election are violating the Constitution.,Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7646975517272949,neutral
1345477574466613255,billpascrell,74508260,2021-01-02 21:10:26+00:00,https://www.twitter.com/BillPascrell/statuses/1345477574466613255,"Tomorrow the 117th Congress will be seated. On December 11th, I called on House leaders to refuse to seat any Members trying to overturn the election and make donald trump an unelected dictator.",Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7336578369140625,neutral
1345423278182195203,billpascrell,74508260,2021-01-02 17:34:40+00:00,https://www.twitter.com/BillPascrell/statuses/1345423278182195203,Mcconnell republicans just announced they will try (and fail) to overturn the election tomorrow to make trump dictator. The republican party’s leaders really hate democracy. NEW: leads a group of senators calling for an emergency ten-day audit of Electoral College results.,Twitter for iPhone,office,D,house,Bill Pascrell,neutral,0.7920297980308533,neutral
